,Group_NR,Question,Sentence,Answer,Label,Similarity_score
3143,332,how many muscles in the body,range 640 850,position action may performed,0,
3144,333,how much does a gold bar weigh,1000 gram,gold bar quantity refined metallic gold shape made bar producer meeting standard condition manufacture labeling record keeping,0,
3145,333,how much does a gold bar weigh,1000 gram,larger gold bar produced pouring molten metal mold called ingot,0,
3146,333,how much does a gold bar weigh,1000 gram,smaller bar may manufactured minting stamping appropriately rolled gold sheet,0,
3147,333,how much does a gold bar weigh,1000 gram,standard gold bar held gold reserve central bank traded among bullion dealer 400-troy-ounce 12.4 kg 438.9 ounce good delivery gold bar,1,
3148,333,how much does a gold bar weigh,1000 gram,kilobar say 1000 gram mass bar manageable used extensively trading investment,1,
3149,333,how much does a gold bar weigh,1000 gram,premium bar traded low spot value gold making ideal small transfer bank trader,0,
3150,333,how much does a gold bar weigh,1000 gram,kilobars flat although investor particularly europe prefer brick shape,0,
3151,334,what county is bolingbrook il in?,dupage county,bolingbrook large village dupage county you.s state illinois,1,
3152,334,what county is bolingbrook il in?,dupage county,"2010 u census population 73,366",0,
3153,334,what county is bolingbrook il in?,dupage county,17th largest incorporated place illinois,0,
3154,335,how fast does the polar jets,greater 180 km/h 11mph,polar jet stream travel speed greater,0,
3155,335,how fast does the polar jets,greater 180 km/h 11mph,fastest wind colored red slower wind blue,0,
3156,335,how fast does the polar jets,greater 180 km/h 11mph,cloud along jet stream canada,0,
3157,335,how fast does the polar jets,greater 180 km/h 11mph,jet stream flow west east upper portion troposphere,0,
3158,335,how fast does the polar jets,greater 180 km/h 11mph,jet stream fast flowing narrow air current found atmosphere planet including earth,0,
3159,335,how fast does the polar jets,greater 180 km/h 11mph,main jet stream located near tropopause transition troposphere temperature decrease altitude stratosphere temperature increase altitude,0,
3160,335,how fast does the polar jets,greater 180 km/h 11mph,major jet stream earth westerly wind flowing west east,0,
3161,335,how fast does the polar jets,greater 180 km/h 11mph,path typically meandering shape jet stream may start stop split two part combine one stream flow various direction including opposite direction jet,0,
3162,335,how fast does the polar jets,greater 180 km/h 11mph,strongest jet stream polar jet around sea level higher somewhat weaker subtropical jet around,0,
3163,335,how fast does the polar jets,greater 180 km/h 11mph,northern hemisphere southern hemisphere polar jet subtropical jet,0,
3164,335,how fast does the polar jets,greater 180 km/h 11mph,northern hemisphere polar jet flow middle northern latitude north america europe asia intervening ocean southern hemisphere polar jet mostly circle antarctica year round,0,
3165,335,how fast does the polar jets,greater 180 km/h 11mph,jet stream caused combination planet 's rotation axis atmospheric heating solar radiation planet earth internal heat,0,
3166,335,how fast does the polar jets,greater 180 km/h 11mph,jet stream form near boundary adjacent air mass significant difference temperature polar region warmer air towards equator,0,
3167,335,how fast does the polar jets,greater 180 km/h 11mph,jet stream also exist,0,
3168,335,how fast does the polar jets,greater 180 km/h 11mph,northern hemisphere summer easterly jet form tropical region typically region dry air encounter humid air high altitude,0,
3169,335,how fast does the polar jets,greater 180 km/h 11mph,low-level jet also typical various region central united state,0,
3170,335,how fast does the polar jets,greater 180 km/h 11mph,meteorologist use location jet stream aid weather forecasting,0,
3171,335,how fast does the polar jets,greater 180 km/h 11mph,main commercial relevance jet stream air travel flight time dramatically affected either flying flow flow jet stream,0,
3172,335,how fast does the polar jets,greater 180 km/h 11mph,clear-air turbulence potential hazard aircraft passenger safety often found jet stream 's vicinity create substantial alteration flight time,0,
3173,336,how many kids does archie manning have,peyton manning current new york giant starting quarterback eli manning former ole miss receiver cooper manning,elisha archibald `` archie `` manning iii born may 19 1949 former american football quarterback national football league playing new orleans saint 1971 1982 houston oiler minnesota viking,0,
3174,336,how many kids does archie manning have,peyton manning current new york giant starting quarterback eli manning former ole miss receiver cooper manning,father current denver bronco quarterback peyton manning current new york giant starting quarterback eli manning former ole miss receiver cooper manning,1,
3175,337,what does an advocacy website promote?,public-policy resource allocation decision within political economic social system institution,advocacy political process individual group aim influence public-policy resource allocation decision within political economic social system institution,1,
3176,337,what does an advocacy website promote?,public-policy resource allocation decision within political economic social system institution,advocacy include many activity person organization undertakes including medium campaign public speaking commissioning publishing research poll filing amicus brief,0,
3177,337,what does an advocacy website promote?,public-policy resource allocation decision within political economic social system institution,lobbying often lobby group form advocacy direct approach made legislator issue play significant role modern politics,0,
3178,337,what does an advocacy website promote?,public-policy resource allocation decision within political economic social system institution,research beginning explore advocacy group you.s canada using social medium facilitate civic engagement collective action,0,
3179,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,flag mexico spanish bandera de mexico vertical tricolor green white red national coat arm charged center white stripe,0,
3180,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,meaning color changed time three color adopted mexico following independence spain country 's war independence subsequent first mexican empire,0,
3181,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,current flag adopted 1968 overall design used since 1821 first national flag created,0,
3182,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,current law national symbol law national arm flag anthem governs use national flag place since 1984,0,
3183,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,red white green color national liberation army mexico,1,
3184,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,central emblem aztec pictogram tenochtitlan mexico city center empire,0,
3185,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,recall legend inspired aztec settle originally lake-island,0,
3186,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,form coat arm recently revised 1968,0,
3187,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,ribbon national color bottom coat arm,0,
3188,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,throughout history flag changed four time design coat arm length-width ratio flag modified,0,
3189,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,however coat arm feature throughout eagle holding serpent talon perched top prickly pear cactus cactus situated rock rise lake,0,
3190,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,coat arm derived aztec legend god told build city spot eagle nopal eating serpent mexico city,0,
3191,338,what does the green mean on the mexican flag,red white green color national liberation army mexico,current national flag fourth national flag also used mexican naval ensign ship registered mexico,0,
3192,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,elk wapiti cervus canadensis one largest specie deer world one largest land mammal north america eastern asia,0,
3193,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,long believed subspecies european red deer cervus elaphus evidence 2004 study mitochondrial dna indicates two distinct specie,0,
3194,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,animal confused larger moose alces alces name `` elk `` applies eurasia,0,
3195,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,apart moose member deer family rival elk size south asian sambar rusa unicolor,0,
3196,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,elk range forest forest-edge habitat feeding grass plant leaf bark,0,
3197,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,although native north america eastern asia adapted well country introduced including argentina australia new zealand,0,
3198,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,great adaptability may threaten endemic specie ecosystem introduced,0,
3199,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,male elk large antler would year,0,
3200,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,1,
3201,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,elk susceptible number infectious disease transmitted livestock,0,
3202,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,effort eliminate infectious disease elk population largely vaccination mixed success,0,
3203,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,culture revere elk spiritual force,0,
3204,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,part asia antler velvet used traditional medicine,0,
3205,339,how often do elk have sex,male also engage ritualized mating behavior rut including posturing antler wrestling sparring bugling loud series vocalization establishes dominance male attracts female,elk hunted game specie meat leaner higher protein beef chicken,0,
3206,340,how many amendments in us,twenty-seven,constitution united state supreme law united state america,0,
3207,340,how many amendments in us,twenty-seven,first three article constitution establish rule separate power three branch federal government legislature bicameral congress executive branch led president federal judiciary headed supreme court,0,
3208,340,how many amendments in us,twenty-seven,last four article frame principle federalism,0,
3209,340,how many amendments in us,twenty-seven,tenth amendment confirms federal characteristic,0,
3210,340,how many amendments in us,twenty-seven,constitution adopted september 17 1787 constitutional convention philadelphia pennsylvania ratified convention eleven state,0,
3211,340,how many amendments in us,twenty-seven,went effect march 4 1789,0,
3212,340,how many amendments in us,twenty-seven,united state constitution changed amendment process,0,
3213,340,how many amendments in us,twenty-seven,constitutional amendment added altering effect,0,
3214,340,how many amendments in us,twenty-seven,first ten amendment ratified three-fourths state 1791 known bill right,0,
3215,340,how many amendments in us,twenty-seven,constitution amended seventeen additional time total twenty-seven amendment,1,
3216,340,how many amendments in us,twenty-seven,principle constitution amended applied court law judicial review,0,
3217,340,how many amendments in us,twenty-seven,constitution guide american law political culture,0,
3218,340,how many amendments in us,twenty-seven,writer composed first constitution kind incorporating recent development constitutional theory multiple tradition work influenced later writer national constitution,0,
3219,340,how many amendments in us,twenty-seven,supplemented interpreted large body united state constitutional law,0,
3220,340,how many amendments in us,twenty-seven,recent impulse reform center concern extending democracy balancing federal budget,0,
3221,341,what city is george washington university,washington d.c,george washington university gw gwu george washington comprehensive private coeducational research university located washington d.c .,1,
3222,341,what city is george washington university,washington d.c,award certificate bachelor degree master degree phd across several dozen discipline,0,
3223,341,what city is george washington university,washington d.c,university chartered act congress february 9 1821 columbian college district columbia,0,
3224,342,How many Muslims live in the United Kingdom?,"1,591,000",islam present united kingdom since formation 1707 though legally recognised trinitarian act 1812,0,
3225,342,How many Muslims live in the United Kingdom?,"1,591,000",today second largest religion country result united kingdom census 2011 suggesting 2011 total muslim population reached 2.7 million 4.8 total population,1,
3226,342,How many Muslims live in the United Kingdom?,"1,591,000","vast majority muslim united kingdom live england wale 1,591,000 muslim recorded 2001 census 1,536,015 living england wale formed 3 population 2001 42,557 living scotland forming 0.84 population 1,943 living northern ireland",1,
3227,342,How many Muslims live in the United Kingdom?,"1,591,000","2011 reported united kingdom around 100,000 convert islam gaining 40,000 since 2001 66 woman",0,
3228,342,How many Muslims live in the United Kingdom?,"1,591,000","number conversion seems increasing 2011 alone 5,200 convert year",0,
3229,342,How many Muslims live in the United Kingdom?,"1,591,000",2001 2009 muslim population increased roughly 10 time faster rest society,0,
3230,343,how many players on a side for a football game,eleven,american football known united state football team sport,0,
3231,343,how many players on a side for a football game,eleven,played two team eleven player side advance oval ball rectangular field 120 yard long 53.3 yard wide goalpost end,1,
3232,343,how many players on a side for a football game,eleven,team possession ball offense attempt advance field running passing ball,0,
3233,343,how many players on a side for a football game,eleven,continue drive offense must advance ball least 10 yard field series four down,0,
3234,343,how many players on a side for a football game,eleven,succeed receive new set four down continue drive,0,
3235,343,how many players on a side for a football game,eleven,otherwise lose control ball opposing team,0,
3236,343,how many players on a side for a football game,eleven,offense score point advancing ball end zone touchdown kicking ball opponent 's goalpost field goal defense score point forcing offensive turnover advancing ball offense 's end zone tackling ballcarrier offense 's end zone safety,0,
3237,343,how many players on a side for a football game,eleven,team scored point end game win,0,
3238,343,how many players on a side for a football game,eleven,american football evolved early form rugby particularly rugby union association football soccer,0,
3239,343,how many players on a side for a football game,eleven,first game played november 6 1869 set rule resembling rugby soccer,0,
3240,343,how many players on a side for a football game,eleven,set rule change instituted 1880 onward walter camp established snap eleven-player team down,0,
3241,343,how many players on a side for a football game,eleven,later rule change legalized forward pas created neutral zone specified width football,0,
3242,343,how many players on a side for a football game,eleven,american football popular sport united state today national football league nfl popular league,0,
3243,343,how many players on a side for a football game,eleven,league 's championship super bowl among most-watched club sporting event world,0,
3244,344,What Console Of The Seventh Generation Sells Best,playstation 3,history video game seventh generation console previous generation includes console released since late nintendo microsoft sony,0,
3245,344,What Console Of The Seventh Generation Sells Best,playstation 3,home console seventh generation began 22 november 2005 release xbox 360 continued release playstation 3 11 november 2006 wii 19 november 2006,0,
3246,344,What Console Of The Seventh Generation Sells Best,playstation 3,new console introduced new type breakthrough technology,0,
3247,344,What Console Of The Seventh Generation Sells Best,playstation 3,xbox 360 offered game rendered natively hd resolution playstation 3 offered addition fhd gaming hd movie playback via built-in 3d blu-ray disc player wii focused integrating controller movement sensor well joystick,0,
3248,344,What Console Of The Seventh Generation Sells Best,playstation 3,joining nintendo motion market sony released playstation move september 2010,0,
3249,344,What Console Of The Seventh Generation Sells Best,playstation 3,playstation move feature motion sensing gaming similar wii,0,
3250,344,What Console Of The Seventh Generation Sells Best,playstation 3,microsoft also joined sony nintendo kinect,0,
3251,344,What Console Of The Seventh Generation Sells Best,playstation 3,unlike two system playstation 3 wii kinect use controller sort make user `` controller ``,0,
3252,344,What Console Of The Seventh Generation Sells Best,playstation 3,sold 8 million unit first 60 day market kinect claimed guinness world record `` fastest selling consumer electronics device ``,0,
3253,344,What Console Of The Seventh Generation Sells Best,playstation 3,xbox 360 offer wired controller standalone product playstation 3 controller used wired wireless configuration,0,
3254,344,What Console Of The Seventh Generation Sells Best,playstation 3,starting handheld console seventh generation began 21 november 2004 north american introduction nintendo d `` third pillar `` alongside nintendo 's existing game boy advance gamecube console,0,
3255,344,What Console Of The Seventh Generation Sells Best,playstation 3,nintendo d nd feature touch screen built-in microphone support wireless ieee 802.11 wi-fi standard,0,
3256,344,What Console Of The Seventh Generation Sells Best,playstation 3,additionally revised version nd dsi feature two built camera ability download game dsi store web browser,0,
3257,344,What Console Of The Seventh Generation Sells Best,playstation 3,playstation portable psp released later year 12 december 2004 followed different pattern,0,
3258,344,What Console Of The Seventh Generation Sells Best,playstation 3,became first handheld video game console use optical disc format universal medium disc umd primary storage medium,0,
3259,344,What Console Of The Seventh Generation Sells Best,playstation 3,sony also gave psp robust multi-media capability connectivity playstation 3 psps internet connectivity,0,
3260,344,What Console Of The Seventh Generation Sells Best,playstation 3,nintendo d likewise connectivity internet nintendo wi-fi connection nintendo d browser well wireless connectivity d system wii console,0,
3261,344,What Console Of The Seventh Generation Sells Best,playstation 3,despite high sale number console playstation portable sale consistently lagged behind nintendo d nevertheless playstation portable distinction best-selling non-nintendo handheld gaming system,0,
3262,345,what does it say on the doll sgt. peppers,welcome rolling stone,sgt pepper 's lonely heart club band often shortened sgt pepper eighth studio album english rock band beatles,0,
3263,345,what does it say on the doll sgt. peppers,welcome rolling stone,released june 1967 album included song `` little help friend `` `` lucy sky diamond `` `` day life ``,0,
3264,345,what does it say on the doll sgt. peppers,welcome rolling stone,continuing artistic maturation seen band 's album revolver 1966 sgt pepper departed conventional pop rock idiom time incorporated balladry psychedelic music hall symphonic influence,0,
3265,345,what does it say on the doll sgt. peppers,welcome rolling stone,sgt pepper session group improved upon quality music 's production exploring experimental recording technique,0,
3266,345,what does it say on the doll sgt. peppers,welcome rolling stone,producer george martin 's innovative approach included use orchestra,0,
3267,345,what does it say on the doll sgt. peppers,welcome rolling stone,widely acclaimed imitated album cover designed english pop artist peter blake jann haworth inspired sketch paul mccartney depicted band posing front collage favourite celebrity,0,
3268,345,what does it say on the doll sgt. peppers,welcome rolling stone,sgt pepper worldwide critical commercial success spending 27 week top uk album chart 15 week number one u billboard 200,0,
3269,345,what does it say on the doll sgt. peppers,welcome rolling stone,seminal work emerging psychedelic rock style album critically acclaimed upon release four grammy award 1968,0,
3270,345,what does it say on the doll sgt. peppers,welcome rolling stone,estimated 32 million copy sold one world 's best selling album,0,
3271,345,what does it say on the doll sgt. peppers,welcome rolling stone,sgt pepper considered many influential famous rock album ever named greatest album time time top 1000 album rolling stone,0,
3272,346,what does the temporal lobe part of the brain do,retention visual memory processing sensory input comprehending language storing new memory emotion deriving meaning,temporal lobe region cerebral cortex located beneath lateral fissure cerebral hemisphere mammalian brain,0,
3273,346,what does the temporal lobe part of the brain do,retention visual memory processing sensory input comprehending language storing new memory emotion deriving meaning,temporal lobe involved retention visual memory processing sensory input comprehending language storing new memory emotion deriving meaning,1,
3274,347,how many lungs does a human have,two,human lung organ respiration human,0,
3275,347,how many lungs does a human have,two,human two lung right lung left lung,1,
3276,347,how many lungs does a human have,two,right lung consists three lobe left lung slightly smaller consisting two lobe left lung `` cardiac notch `` allowing space heart within chest,0,
3277,347,how many lungs does a human have,two,together lung contain approximately airway 300 500 million alveolus total surface area adult -- roughly area one side tennis court,0,
3278,347,how many lungs does a human have,two,furthermore capillary surround alveolus unwound laid end end would extend,0,
3279,347,how many lungs does a human have,two,lung weighs therefore making entire organ,0,
3280,347,how many lungs does a human have,two,human lung,0,
3281,347,how many lungs does a human have,two,trachea divide two bronchus one side level t4,0,
3282,347,how many lungs does a human have,two,junction also known carina,0,
3283,347,how many lungs does a human have,two,conducting zone contains trachea bronchus bronchiole terminal bronchiole respiratory zone contains respiratory bronchiole alveolar duct alveolus,0,
3284,347,how many lungs does a human have,two,conducting zone respiratory stuffer alveolus made airway,0,
3285,347,how many lungs does a human have,two,conducting zone gas exchange blood reinforced cartilage order hold open airway,0,
3286,347,how many lungs does a human have,two,conducting zone warms air humidifies air,0,
3287,347,how many lungs does a human have,two,also clean air removing particle via cilium located wall passageway,0,
3288,347,how many lungs does a human have,two,lung surrounded rib cage,0,
3289,347,how many lungs does a human have,two,respiratory zone site gas exchange blood,0,
3290,347,how many lungs does a human have,two,sympathetic nervous system via noradrenaline acting beta receptor cause bronchodilation,0,
3291,347,how many lungs does a human have,two,parasympathetic nervous system via acetylcholine act m-3 muscarinic receptor maintains resting tone bronchiolar smooth muscle,0,
3292,347,how many lungs does a human have,two,action related although considered distinct bronchoconstriction,0,
3293,347,how many lungs does a human have,two,many non-autonomic nervous biochemical stimulus including carbon dioxide oxygen also involved regulation process,0,
3294,347,how many lungs does a human have,two,pleural cavity potential space parietal pleura lining inner wall thoracic cage visceral pleura lining lung,0,
3295,347,how many lungs does a human have,two,lung parenchyma strictly used refer solely alveolar tissue respiratory bronchiole alveolar duct terminal bronchiole,0,
3296,347,how many lungs does a human have,two,however often includes form lung tissue also including bronchiole bronchus blood vessel lung interstitium,0,
3297,348,how many employees does Chase have,273948,jpmorgan chase co. headquarters manhattan new york city new york you.s,0,
3298,348,how many employees does Chase have,273948,jpmorgan chase co. american multinational banking financial service holding company,0,
3299,348,how many employees does Chase have,273948,largest bank united state asset 2012 rank second largest bank world asset,0,
3300,348,how many employees does Chase have,273948,major provider financial service asset 2.509 trillion according forbes magazine world 's second largest public company based composite ranking,0,
3301,348,how many employees does Chase have,273948,hedge fund unit jpmorgan chase one largest hedge fund united state,0,
3302,348,how many employees does Chase have,273948,formed 2000 chase manhattan corporation merged j.p. morgan co,0,
3303,348,how many employees does Chase have,273948,j.p. morgan brand historically known morgan used investment banking well asset management private banking private wealth management treasury security service division,0,
3304,348,how many employees does Chase have,273948,fiduciary activity within private banking private wealth management done aegis jpmorgan chase bank n.a. -- the actual trustee,0,
3305,348,how many employees does Chase have,273948,chase brand used credit card service united state canada bank 's retail banking activity united state commercial banking,0,
3306,348,how many employees does Chase have,273948,corporate headquarters 270 park avenue midtown manhattan new york city new york retail commercial bank headquartered chase tower chicago loop chicago illinois united state,0,
3307,348,how many employees does Chase have,273948,jpmorgan chase co. considered universal bank,0,
3308,348,how many employees does Chase have,273948,jpmorgan chase one big four bank united state bank america citigroup well fargo,0,
3309,348,how many employees does Chase have,273948,according bloomberg october 2011 jpmorgan chase surpassed bank america largest you.s bank asset,0,
3310,348,how many employees does Chase have,273948,predecessor bank manhattan company 22nd oldest bank world,0,
3311,349,how long to take iwo jima,19 february - 26 march 1945,battle iwo jima 19 february - 26 march 1945 operation detachment major battle united state armed force fought captured island iwo jima japanese empire,1,
3312,349,how long to take iwo jima,19 february - 26 march 1945,american invasion goal capturing entire island including three airfield provide staging area attack japanese main island,0,
3313,349,how long to take iwo jima,19 february - 26 march 1945,month-long battle included fiercest bloodiest fighting war pacific world war ii,0,
3314,349,how long to take iwo jima,19 february - 26 march 1945,imperial japanese army position island heavily fortified dense network bunker hidden artillery position underground tunnel,0,
3315,349,how long to take iwo jima,19 february - 26 march 1945,american ground aided extensive naval artillery you.s navy marine corp aviator complete air supremacy iwo jima beginning battle,0,
3316,349,how long to take iwo jima,19 february - 26 march 1945,american seapower airpower capable delivering vast amount fire onto japanese troop,0,
3317,349,how long to take iwo jima,19 february - 26 march 1945,invasion first american attack japanese home territory japanese soldier marine defended position tenaciously thought surrender,0,
3318,349,how long to take iwo jima,19 february - 26 march 1945,japanese general charge never considered surrendering american save men officer vowed fight death matter hopeless battle,0,
3319,349,how long to take iwo jima,19 february - 26 march 1945,iwo jima also battle you.s marine corp overall american casualty killed wounded exceeded japanese although japanese combat death thrice american throughout battle,0,
3320,349,how long to take iwo jima,19 february - 26 march 1945,"22,000 japanese soldier iwo jima beginning battle 216 taken prisoner",0,
3321,349,how long to take iwo jima,19 february - 26 march 1945,captured knocked unconscious otherwise disabled,0,
3322,349,how long to take iwo jima,19 february - 26 march 1945,rest killed missing presumed dead,0,
3323,349,how long to take iwo jima,19 february - 26 march 1945,despite bloody fighting severe casualty side japanese defeat assured start,0,
3324,349,how long to take iwo jima,19 february - 26 march 1945,american possessed overwhelming superiority arm number,0,
3325,349,how long to take iwo jima,19 february - 26 march 1945,factor coupled impossibility japanese retreat reinforcement ensured plausible circumstance american could lost battle,0,
3326,349,how long to take iwo jima,19 february - 26 march 1945,battle immortalized joe rosenthal 's photograph raising you.s flag top mount suribachi five you.s marine one you.s navy battlefield hospital corpsman,0,
3327,349,how long to take iwo jima,19 february - 26 march 1945,photograph record second flag-raising mountain took place fifth day 35-day battle,0,
3328,349,how long to take iwo jima,19 february - 26 march 1945,picture became iconic image battle widely reproduced,0,
3329,350,What a Margarita contains,tequila mixed cointreau similar orange -flavoured liqueur lime lemon juice often served salt glass rim,margarita mexican cocktail consisting tequila mixed cointreau similar orange -flavoured liqueur lime lemon juice often served salt glass rim,1,
3330,350,What a Margarita contains,tequila mixed cointreau similar orange -flavoured liqueur lime lemon juice often served salt glass rim,common tequila-based cocktail united state,0,
3331,350,What a Margarita contains,tequila mixed cointreau similar orange -flavoured liqueur lime lemon juice often served salt glass rim,drink served shaken ice rock blended ice frozen margarita without ice straight,0,
3332,351,what color is burgundy,dark red,two bottle red burgundy wine gevrey-chambertin cote de nuits,0,
3333,351,what color is burgundy,dark red,burgundy dark red color associated burgundy wine name turn named burgundy region france,1,
3334,351,what color is burgundy,dark red,color burgundy similar shade dark red maroon,1,
3335,351,what color is burgundy,dark red,referring color `` burgundy `` usually capitalized,0,
3336,351,what color is burgundy,dark red,first recorded use `` burgundy `` color name english 1881,0,
3337,352,what is the population of center tx,"5,193",chamber commerce building center,0,
3338,352,what is the population of center tx,"5,193",building original jail built along historic courthouse,0,
3339,352,what is the population of center tx,"5,193",sit town square,0,
3340,352,what is the population of center tx,"5,193",rio theater center,0,
3341,352,what is the population of center tx,"5,193",first baptist church 117 cora street center located next downtown section,0,
3342,352,what is the population of center tx,"5,193",first christian church 124 cora street center one oldest congregation community,0,
3343,352,what is the population of center tx,"5,193",center city shelby county texas united state,0,
3344,352,what is the population of center tx,"5,193","population 5,193 2010 census",1,
3345,352,what is the population of center tx,"5,193",county seat shelby county,0,
3346,352,what is the population of center tx,"5,193",named location near center shelby county location texas located near louisiana border,0,
3347,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,cloud observed planet moon within solar system due different temperature characteristic composed substance methane ammonia sulfuric acid,0,
3348,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,lie thermosphere exosphere together make heterosphere mark transition outer space,0,
3349,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,three main layer atmosphere cloud may seen collectively known homosphere,0,
3350,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,majority cloud form earth 's troposphere occasion cloud stratosphere mesosphere observed,0,
3351,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,synoptic surface weather observation use code number record report type tropospheric cloud visible scheduled observation time based height physical appearance cloud,0,
3352,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,cloud troposphere latin name due popular adaptation luke howard 's cloud categorization system began spread popularity december 1802,0,
3353,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,cloud type significant vertical extent form low middle altitude range depending moisture content air,0,
3354,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,whether cloud low middle high level depends far ground base form,0,
3355,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,include strato- low cloud limited convection form mostly uneven layer cumulo- complex highly-convective storm cloud nimbo- thick layered cloud complexity produce moderate heavy precipitation alto- middle cloud cirro- high cloud latter two may simple moderately complex structure,0,
3356,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,prefix used connection cloud express variation complexity basic form specify middle high altitude range,0,
3357,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,international cloud classification system based fact cloud basic form show free-convective upward growth like cumulus appear non-convective layered sheet stratus take form thin fibrous wisp case cirrus,0,
3358,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,general precipitation fall surface exception virga evaporates reaching surface,0,
3359,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,two process possibly acting together lead air becoming saturated cooling air adding water vapor air,0,
3360,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,cloud earth 's atmosphere studied cloud physic branch meteorology,0,
3361,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,suspended particle also known aerosol,0,
3362,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,meteorology cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,1,
3363,353,what creates a cloud,cloud visible mass liquid droplet frozen crystal made water various chemical suspended atmosphere surface planetary body,stratocumulus stratiformis cumulogenitus,0,
3364,354,what causes photo red eye,occurs using photographic flash close camera lens,effect visible rest audience reliant small angle followspot operator light,0,
3365,354,what causes photo red eye,occurs using photographic flash close camera lens,theatrical followspot operator positioned nearly coincidentally bright light somewhat distant actor occasionally witness red-eye actor stage,0,
3366,354,what causes photo red eye,occurs using photographic flash close camera lens,effect appears eye human animal tapetum lucidum,0,
3367,354,what causes photo red eye,occurs using photographic flash close camera lens,occurs using photographic flash close camera lens compact camera ambient low light,1,
3368,354,what causes photo red eye,occurs using photographic flash close camera lens,red-eye effect photography common appearance red pupil color photograph eye,0,
3369,354,what causes photo red eye,occurs using photographic flash close camera lens,intense red-eye effect blue eye dilated pupil,0,
